UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;HOMBRES;MUJERES;TOTAL;V201;V202;V203;V204;V205;V206;V207;FEX
25425;26;1;2021;6;11;3;1;3;4;4;2;2;2;4;1;3;323
25425;27;1;2021;6;11;3;2;3;5;5;1;1;2;4;1;3;474
25425;32;1;2021;6;11;3;2;2;4;4;2;2;2;2;1;2;406
25425;37;1;2021;6;11;3;3;1;4;4;1;1;2;2;1;3;696
25425;43;1;2021;6;11;3;3;2;5;5;1;1;2;2;1;2;543
25499;10;1;2021;6;11;3;2;1;3;5;4;3;2;5;1;2;395
25499;11;1;2021;6;11;3;3;2;5;5;5;4;2;5;1;2;530
25499;12;1;2021;6;11;3;3;1;4;5;5;3;2;5;1;2;591
25499;17;1;2021;6;11;3;1;1;2;3;1;1;1;2;1;3;339
25499;18;1;2021;6;11;3;2;2;4;3;2;2;1;2;1;3;451
25499;26;1;2021;6;11;3;0;1;1;5;3;1;2;2;1;2;295
25499;33;1;2021;6;11;3;1;1;2;5;4;1;2;4;1;2;449
25499;37;1;2021;6;11;3;1;1;2;5;3;2;2;6;1;2;304
25499;45;1;2021;6;11;3;1;3;4;4;2;1;2;6;1;3;534
25555;6;1;2021;1;11;1;1;3;4;5;4;3;2;2;1;2;630
25555;16;1;2021;1;11;1;4;3;7;5;4;3;2;2;1;2;658
25555;21;1;2021;1;11;1;1;4;5;5;5;3;4;1;1;2;725
25555;34;1;2021;1;11;1;2;2;4;5;4;3;2;1;1;2;678
25555;42;1;2021;1;11;1;1;3;4;4;2;1;1;2;1;2;431
25555;50;1;2021;1;11;1;2;3;5;5;3;1;2;2;1;2;486
25555;62;1;2021;1;11;1;1;3;4;4;3;2;2;2;1;2;621
25555;63;1;2021;1;11;1;2;2;4;5;5;3;2;4;1;2;552
25555;68;1;2021;1;11;1;3;2;5;5;4;3;2;2;1;3;678
25731;9;1;2021;6;11;3;0;2;2;4;1;1;2;4;1;3;2047
25731;16;1;2021;6;11;3;1;3;4;5;1;1;4;4;1;2;4242
25731;19;1;2021;6;11;3;2;1;3;1;1;1;1;4;1;7;4467
25731;30;1;2021;6;11;3;1;2;3;4;1;1;2;4;1;6;3423
25731;31;1;2021;6;11;3;2;2;4;1;2;2;3;4;1;5;2831
25731;34;1;2021;6;11;3;2;2;4;5;2;2;4;4;1;3;3394
25731;37;1;2021;6;11;3;3;1;4;5;1;1;4;4;1;7;6306
25731;45;1;2021;6;11;3;2;3;5;4;3;2;3;4;1;3;3257
25731;53;1;2021;6;11;3;1;1;2;4;3;2;2;4;1;2;2221
25731;62;1;2021;6;11;3;2;1;3;4;1;1;3;3;1;3;3397
25736;12;1;2021;6;11;3;0;1;1;1;2;1;4;2;1;8;1282
25736;25;1;2021;6;11;3;2;2;4;5;2;2;2;3;1;3;1443
25736;29;1;2021;6;11;3;1;2;3;4;1;1;3;4;1;3;1322
25736;32;1;2021;6;11;3;2;1;3;4;1;1;4;4;1;3;1892
25736;33;1;2021;6;11;3;1;3;4;4;2;2;2;3;1;3;1391
25736;43;1;2021;6;11;3;3;1;4;4;2;2;3;3;1;3;1631
25736;54;1;2021;6;11;3;0;1;1;4;2;1;4;2;1;3;1282
25736;58;1;2021;6;11;3;1;3;4;5;2;2;4;3;1;3;1033
25736;60;1;2021;6;11;3;1;2;3;5;3;2;4;3;1;2;987
25849;2;1;2021;6;11;3;1;1;2;5;2;1;2;4;1;2;441
25849;4;1;2021;6;11;3;0;2;2;5;3;2;2;4;1;2;238
25849;9;1;2021;6;11;3;3;1;4;5;4;4;2;4;1;3;410
25849;12;1;2021;6;11;3;0;1;1;5;1;1;4;4;1;2;319
25849;22;1;2021;6;11;3;2;3;5;5;3;2;2;4;1;2;514
25849;34;1;2021;6;11;3;2;2;4;5;4;3;2;4;1;2;446
25849;37;1;2021;6;11;3;0;4;4;4;3;3;3;4;1;2;468
25849;38;1;2021;6;11;3;2;2;4;5;4;3;2;4;1;3;490
25849;54;1;2021;6;11;3;1;1;2;5;3;2;2;4;1;3;730
25902;10;1;2021;1;11;1;2;1;3;5;3;2;2;2;1;2;1894
25902;21;1;2021;1;11;1;2;1;3;5;3;2;2;4;1;2;1894
25902;44;1;2021;1;11;1;2;2;4;4;3;3;2;2;1;2;1476
25902;81;1;2021;1;11;1;1;4;5;5;3;2;4;2;1;2;1139
25956;6;1;2021;6;11;3;1;2;3;4;2;1;2;4;1;2;636
25956;11;1;2021;6;11;3;2;2;4;2;1;1;4;4;1;7;688
25956;13;1;2021;6;11;3;1;5;6;1;2;2;3;2;1;3;693
25956;15;1;2021;6;11;3;2;1;3;4;2;1;1;2;1;3;865
25956;17;1;2021;6;11;3;2;1;3;5;1;1;4;2;1;2;1100
25956;28;1;2021;6;11;3;1;5;6;5;5;4;1;11;1;3;802
25956;30;1;2021;6;11;3;1;3;4;5;2;2;4;2;1;2;651
25956;38;1;2021;6;11;3;1;2;3;4;2;1;4;3;1;2;753
25989;6;1;2021;6;11;3;6;2;8;4;3;2;4;3;1;2;576
25989;13;1;2021;6;11;3;2;3;5;3;2;1;2;2;1;3;475
25989;19;1;2021;6;11;3;0;3;3;5;2;1;2;4;1;2;199
25989;21;1;2021;6;11;3;1;1;2;5;1;1;4;3;1;3;302
25989;22;1;2021;6;11;3;1;2;3;5;3;2;3;2;1;2;298
25989;24;1;2021;6;11;3;4;4;8;5;3;3;2;4;1;3;428
25989;49;1;2021;6;11;3;3;4;7;4;2;2;3;4;1;2;439
25989;51;1;2021;6;11;3;1;1;2;5;2;2;2;2;1;2;454
26049;3;1;2021;6;11;3;0;3;3;5;2;1;2;2;1;3;228
26049;15;1;2021;6;11;3;0;1;1;4;1;1;1;5;1;6;367
26049;30;1;2021;6;11;3;3;1;4;5;4;3;2;2;1;3;465
26049;34;1;2021;6;11;3;2;4;6;5;5;3;2;2;1;3;351
26049;35;1;2021;6;11;3;4;1;5;4;3;2;2;2;1;2;482
26049;36;1;2021;6;11;3;1;1;2;5;3;1;1;2;1;2;445
26049;54;1;2021;6;11;3;2;2;4;5;3;2;3;2;1;2;303
26112;8;1;2021;1;12;2;1;3;4;5;3;2;4;6;1;2;939
26112;10;1;2021;1;12;2;2;3;5;4;3;2;2;1;1;2;1257
26112;16;1;2021;1;12;2;2;2;4;5;4;3;2;6;1;2;1321
26112;31;1;2021;1;12;2;3;1;4;4;4;2;2;6;1;2;1321
26112;53;1;2021;1;12;2;0;2;2;4;4;1;1;6;1;3;532
26112;57;1;2021;1;12;2;2;2;4;5;3;2;2;1;1;2;984
26112;65;1;2021;1;12;2;3;1;4;4;2;2;2;6;1;2;992
26159;1;1;2021;1;12;2;0;1;1;5;4;3;2;1;1;1;257
26159;4;1;2021;1;12;2;2;1;3;5;2;2;2;1;1;1;647
26159;5;1;2021;1;12;2;1;3;4;5;5;2;2;12;1;1;660
26159;11;1;2021;1;12;2;1;1;2;5;3;1;2;1;1;1;388
26159;18;1;2021;1;12;2;1;1;2;5;2;1;4;1;1;1;311
26159;25;1;2021;1;12;2;2;3;5;5;4;3;2;1;1;1;782
26159;34;1;2021;1;12;2;1;1;2;5;5;3;2;1;1;1;941
26256;14;1;2021;6;12;3;1;2;3;4;1;1;2;5;1;2;958
26256;32;1;2021;6;12;3;1;1;2;4;2;1;2;3;1;2;834
26256;37;1;2021;6;12;3;2;1;3;4;3;2;2;3;1;2;959
26256;39;1;2021;6;12;3;1;2;3;4;3;2;1;2;1;2;540
26256;46;1;2021;6;12;3;0;2;2;4;2;1;4;6;1;2;502
26256;47;1;2021;6;12;3;1;2;3;5;2;1;3;6;1;2;841
26256;52;1;2021;6;12;3;2;2;4;5;2;1;4;6;1;2;1111
26256;57;1;2021;6;12;3;3;1;4;5;2;2;4;6;1;2;1353
26461;5;1;2021;6;12;3;1;4;5;4;5;3;4;6;1;2;484
26461;12;1;2021;6;12;3;1;2;3;4;2;2;1;6;1;3;641
26461;13;1;2021;6;12;3;1;2;3;1;1;1;1;6;1;6;473
26461;16;1;2021;6;12;3;1;1;2;4;2;2;1;7;1;6;505
26461;17;1;2021;6;12;3;1;1;2;4;2;1;1;7;1;7;358
26461;19;1;2021;6;12;3;0;3;3;4;1;1;1;7;1;6;400
26461;20;1;2021;6;12;3;2;1;3;1;3;2;1;7;1;7;619
26461;22;1;2021;6;12;3;2;1;3;1;2;2;4;7;1;7;533
26472;7;1;2021;1;12;2;0;1;1;1;2;1;1;1;1;7;336
26472;17;1;2021;1;12;2;1;1;2;4;4;1;2;5;1;2;1229
26472;20;1;2021;1;12;2;2;3;5;5;2;2;1;1;1;6;742
26472;40;1;2021;1;12;2;1;2;3;1;2;2;1;2;1;7;601
26472;41;1;2021;1;12;2;1;1;2;4;3;1;1;2;1;3;435
26472;44;1;2021;1;12;2;2;1;3;5;5;3;2;2;1;2;1146
26472;60;1;2021;1;12;2;1;1;2;5;2;1;2;2;1;3;1096
26628;2;1;2021;1;13;2;1;1;2;5;2;1;2;3;1;2;252
26628;5;1;2021;1;13;2;1;3;4;5;4;3;2;1;1;3;450
26628;6;1;2021;1;13;2;2;1;3;5;2;2;2;1;1;2;558
26628;10;1;2021;1;13;2;3;2;5;4;5;2;2;3;1;2;568
26628;11;1;2021;1;13;2;2;1;3;5;4;2;2;3;1;2;654
26628;20;1;2021;1;13;2;2;2;4;4;1;1;1;1;1;3;485
26628;26;1;2021;1;13;2;2;3;5;5;4;4;2;99;9;9;509
26628;41;1;2021;1;13;2;1;1;2;4;3;1;2;3;1;2;282
26628;44;1;2021;1;13;2;3;2;5;5;3;3;2;3;1;2;603
26628;50;1;2021;1;13;2;4;1;5;5;5;3;2;3;1;3;621
26666;11;1;2021;1;13;2;3;1;4;4;5;3;2;4;1;3;1453
26666;12;1;2021;1;13;2;2;3;5;3;3;3;2;2;1;3;1175
26666;57;1;2021;1;13;2;2;1;3;5;2;1;2;4;1;2;1103
26666;72;1;2021;1;13;2;0;1;1;5;2;1;4;4;1;2;1058
26666;86;1;2021;1;13;2;2;2;4;5;3;2;2;4;1;2;1071
26666;93;1;2021;1;13;2;1;3;4;4;3;2;2;4;1;3;957
26666;108;1;2021;1;13;2;3;2;5;5;5;3;2;4;1;2;716
26666;137;1;2021;1;13;2;3;3;6;4;3;2;2;3;1;3;1213
26764;8;1;2021;1;13;2;2;3;5;4;5;3;2;2;1;3;294
26764;13;1;2021;1;13;2;1;1;2;5;3;1;2;2;1;2;476
26764;19;1;2021;1;13;2;1;1;2;5;2;2;2;1;1;2;563
26764;24;1;2021;1;13;2;4;2;6;5;3;3;2;1;1;2;757
26764;28;1;2021;1;13;2;2;2;4;3;5;4;2;1;1;2;763
26764;29;1;2021;1;13;2;0;3;3;5;2;1;2;1;1;2;547
26764;31;1;2021;1;13;2;0;2;2;5;3;2;2;1;1;2;454
26764;39;1;2021;1;13;2;1;2;3;5;3;2;2;1;1;2;321
26764;54;1;2021;1;13;2;2;2;4;5;4;3;2;3;1;3;376
26853;4;1;2021;1;13;2;1;4;5;5;8;3;2;1;1;2;489
26853;8;1;2021;1;13;2;4;2;6;5;5;2;2;1;1;2;534
26853;13;1;2021;1;13;2;2;4;6;5;5;3;2;1;1;2;407
26853;19;1;2021;1;13;2;3;2;5;5;4;3;2;1;1;3;421
26853;21;1;2021;1;13;2;3;2;5;5;5;3;2;1;1;2;593
26853;25;1;2021;1;13;2;1;1;2;5;5;3;2;1;1;2;608
26853;26;1;2021;1;13;2;2;2;4;5;5;2;2;1;1;2;452
26853;42;1;2021;1;13;2;0;1;1;5;4;2;2;1;1;2;212
26853;51;1;2021;1;13;2;3;2;5;5;4;2;2;1;1;1;518
26908;2;1;2021;1;13;2;0;3;3;5;6;3;2;2;1;2;253
26908;8;1;2021;1;13;2;1;2;3;5;3;2;2;5;1;2;243
26908;16;1;2021;1;13;2;4;2;6;5;3;2;2;6;1;2;284
26908;22;1;2021;1;13;2;0;1;1;5;1;1;2;2;1;2;271
26908;23;1;2021;1;13;2;2;3;5;5;4;3;2;5;1;3;393
26908;24;1;2021;1;13;2;2;2;4;5;3;3;2;5;1;2;502
26908;29;1;2021;1;13;2;4;1;5;4;6;4;2;3;1;3;431
26908;30;1;2021;1;13;2;3;1;4;5;4;2;2;2;1;2;320
26908;34;1;2021;1;13;2;4;2;6;2;5;3;2;2;1;2;454
27032;10;1;2021;6;13;3;1;2;3;5;2;1;2;5;1;2;411
27032;11;1;2021;6;13;3;1;3;4;5;3;2;2;3;1;3;360
27032;14;1;2021;6;13;3;2;2;4;4;4;3;2;3;1;2;390
27032;22;1;2021;6;13;3;0;2;2;4;2;2;2;2;1;2;375
27032;27;1;2021;6;13;3;4;1;5;4;5;2;2;2;1;2;537
27032;29;1;2021;6;13;3;0;1;1;4;2;1;1;2;1;2;163
27032;31;1;2021;6;13;3;0;1;1;4;2;2;1;5;1;7;116
27032;33;1;2021;6;13;3;2;3;5;4;5;3;1;5;1;2;415
27032;34;1;2021;6;13;3;3;2;5;4;3;2;2;6;1;4;493
27032;37;1;2021;6;13;3;1;1;2;5;4;2;2;6;1;2;271
27043;3;1;2021;1;13;2;3;1;4;5;3;2;1;1;1;2;426
27043;4;1;2021;1;13;2;2;2;4;5;5;3;2;1;1;2;431
27043;11;1;2021;1;13;2;1;4;5;6;4;2;3;1;1;2;340
27043;13;1;2021;1;13;2;3;2;5;4;3;3;1;1;1;3;696
27043;18;1;2021;1;13;2;3;4;7;5;4;3;2;1;1;3;403
27043;25;1;2021;1;13;2;2;4;6;4;2;2;2;1;1;3;404
27043;35;1;2021;1;13;2;1;4;5;5;5;3;4;1;1;2;405
27043;41;1;2021;1;13;2;2;2;4;5;4;3;2;1;1;2;594
27043;54;1;2021;1;13;2;1;2;3;5;5;3;2;1;1;2;326
27074;1;1;2021;6;13;3;2;6;8;4;5;4;2;1;1;3;418
27074;2;1;2021;6;13;3;2;4;6;5;4;4;1;1;1;2;564
27074;4;1;2021;6;13;3;2;2;4;1;3;2;1;1;1;6;454
27074;11;1;2021;6;13;3;4;2;6;4;3;2;2;1;1;2;504
27074;13;1;2021;6;13;3;0;1;1;5;2;2;1;1;1;2;186
27074;26;1;2021;6;13;3;1;1;2;1;1;1;2;1;1;2;221
27074;36;1;2021;6;13;3;1;1;2;4;4;1;1;1;1;2;310
27074;46;1;2021;6;13;3;1;2;3;1;4;2;1;1;1;3;289
27074;54;1;2021;6;13;3;5;5;10;4;4;4;1;1;1;3;386
27175;4;1;2021;6;13;3;3;2;5;1;1;1;1;2;1;7;348
27175;5;1;2021;6;13;3;1;1;2;1;1;1;1;2;1;7;544
27175;8;1;2021;6;13;3;1;5;6;1;2;2;1;3;1;6;289
27175;10;1;2021;6;13;3;3;1;4;4;2;2;1;3;1;6;461
27175;11;1;2021;6;13;3;3;2;5;4;5;4;1;6;1;3;320
27175;12;1;2021;6;13;3;0;3;3;4;2;2;2;2;1;3;215
27175;16;1;2021;6;13;3;1;2;3;4;2;2;2;2;1;6;330
27175;23;1;2021;6;13;3;1;4;5;4;3;3;2;2;1;6;322
27175;26;1;2021;6;13;3;2;1;3;4;3;2;2;3;1;3;301
27175;34;1;2021;6;13;3;1;1;2;5;2;2;3;5;1;6;224
27201;3;1;2021;1;13;2;0;6;6;4;7;5;2;2;1;2;188
27201;6;1;2021;1;13;2;1;2;3;4;3;2;2;2;1;2;225
27201;9;1;2021;1;13;2;2;1;3;4;3;2;2;2;1;2;226
27201;10;1;2021;1;13;2;1;1;2;5;4;2;2;2;1;3;130
27201;14;1;2021;1;13;2;2;2;4;5;3;2;2;2;1;2;265
27201;17;1;2021;1;13;2;2;1;3;4;3;2;2;2;1;2;360
27201;18;1;2021;1;13;2;2;1;3;4;3;2;2;2;1;2;429
27201;27;1;2021;1;13;2;1;1;2;4;5;4;1;2;1;3;215
27201;32;1;2021;1;13;2;3;4;7;4;4;2;1;2;1;2;241
27201;37;1;2021;1;13;2;2;1;3;5;4;1;2;2;1;2;453
27262;2;1;2021;1;14;2;1;1;2;5;2;1;2;2;1;2;254
27262;3;1;2021;1;14;2;4;1;5;5;4;3;2;2;1;2;356
27262;4;1;2021;1;14;2;2;3;5;5;4;4;2;2;1;2;372
27262;6;1;2021;1;14;2;1;3;4;5;4;3;2;2;1;2;174
27262;14;1;2021;1;14;2;4;1;5;5;3;2;2;2;1;2;431
27262;15;1;2021;1;14;2;1;3;4;5;3;2;2;2;1;2;219
27262;24;1;2021;1;14;2;1;1;2;5;3;2;2;2;1;2;222
27262;27;1;2021;1;14;2;1;1;2;5;4;1;2;2;1;2;299
27262;34;1;2021;1;14;2;2;2;4;5;4;2;2;2;1;2;283
27262;35;1;2021;1;14;2;0;1;1;5;2;1;2;2;1;2;294
27294;4;1;2021;1;14;2;1;4;5;5;5;2;2;5;1;1;410
27294;7;1;2021;1;14;2;1;1;2;5;4;1;4;1;1;2;223
27294;10;1;2021;1;14;2;2;3;5;5;6;3;2;3;1;2;406
27294;16;1;2021;1;14;2;2;3;5;5;1;1;2;6;1;2;326
27294;17;1;2021;1;14;2;2;1;3;5;1;1;2;1;1;2;539
27294;21;1;2021;1;14;2;2;3;5;5;5;3;2;6;1;2;435
27349;1;1;2021;6;14;3;2;2;4;5;6;2;2;5;1;2;378
27349;4;1;2021;6;14;3;2;2;4;5;3;2;2;5;1;2;585
27349;5;1;2021;6;14;3;2;3;5;5;3;2;2;5;1;2;450
27349;10;1;2021;6;14;3;1;5;6;5;3;2;2;5;1;2;457
27349;14;1;2021;6;14;3;2;1;3;5;2;2;2;8;1;2;358
27349;20;1;2021;6;14;3;2;6;8;5;4;3;1;6;1;2;427
27349;22;1;2021;6;14;3;1;2;3;5;4;3;2;5;1;2;382
27349;23;1;2021;6;14;3;2;1;3;5;3;2;1;6;1;2;527
27471;2;1;2021;1;14;2;3;1;4;5;4;2;4;2;1;2;571
27471;6;1;2021;1;14;2;1;2;3;5;4;2;2;2;1;2;259
27471;11;1;2021;1;14;2;1;1;2;5;3;1;2;3;1;2;723
27471;13;1;2021;1;14;2;0;3;3;5;3;2;3;2;1;2;371
27471;15;1;2021;1;14;2;1;3;4;5;4;3;4;2;1;2;474
27471;20;1;2021;1;14;2;0;1;1;5;2;1;4;1;1;2;428
27471;25;1;2021;1;14;2;2;1;3;5;2;1;2;2;1;2;627
27471;28;1;2021;1;14;2;2;1;3;5;5;2;2;2;1;2;542
27471;34;1;2021;1;14;2;1;1;2;5;6;3;2;2;1;3;202
27471;37;1;2021;1;14;2;0;1;1;2;3;1;1;2;1;2;149
27538;2;1;2021;6;14;3;3;2;5;5;2;2;2;6;1;2;657
27538;8;1;2021;6;14;3;3;2;5;5;4;2;1;2;1;3;427
27538;17;1;2021;6;14;3;4;6;10;4;4;4;1;2;1;3;506
27538;20;1;2021;6;14;3;3;1;4;4;1;1;4;7;1;4;627
27538;21;1;2021;6;14;3;1;3;4;4;3;2;1;2;1;7;354
27538;24;1;2021;6;14;3;2;3;5;5;4;3;1;2;1;3;473
27538;26;1;2021;6;14;3;2;2;4;4;2;2;1;2;1;7;494
27538;28;1;2021;6;14;3;3;2;5;5;4;3;1;2;1;2;454
27538;30;1;2021;6;14;3;2;2;4;4;4;3;1;2;1;7;503
27538;31;1;2021;6;14;3;0;1;1;5;5;1;1;2;1;3;236
27636;2;1;2021;6;14;3;4;1;5;1;1;1;1;3;1;7;657
27636;4;1;2021;6;14;3;3;4;7;3;2;2;1;3;1;7;483
27636;6;1;2021;6;14;3;1;8;9;1;5;4;1;3;1;7;356
27636;7;1;2021;6;14;3;3;4;7;1;1;1;1;3;1;7;534
27636;11;1;2021;6;14;3;2;3;5;5;4;4;1;3;1;6;536
27636;17;1;2021;6;14;3;2;2;4;5;4;3;4;3;1;2;450
27636;20;1;2021;6;14;3;2;3;5;4;2;2;1;3;1;2;489
27636;25;1;2021;6;14;3;6;1;7;5;3;2;1;3;1;2;720
27636;27;1;2021;6;14;3;3;1;4;4;4;2;1;3;1;3;468
27636;30;1;2021;6;14;3;1;3;4;2;2;2;1;3;1;7;342
27676;15;1;2021;1;14;2;3;2;5;5;3;2;1;3;1;3;755
27676;19;1;2021;1;14;2;1;1;2;5;2;2;3;3;1;2;637
27676;22;1;2021;1;14;2;0;3;3;5;2;2;4;3;1;2;362
27676;24;1;2021;1;14;2;3;1;4;5;3;2;4;3;1;2;648
27676;31;1;2021;1;14;2;2;3;5;5;3;2;2;3;1;2;717
27676;34;1;2021;1;14;2;2;1;3;5;3;2;2;3;1;2;797
27676;51;1;2021;1;14;2;3;4;7;5;4;3;1;3;1;6;592
27676;55;1;2021;1;14;2;3;4;7;4;3;2;2;2;1;5;533
27676;65;1;2021;1;14;2;1;2;3;4;1;1;4;3;1;7;803
27676;89;1;2021;1;14;2;4;2;6;5;5;3;2;5;1;2;666
27745;4;1;2021;6;14;3;1;4;5;1;1;1;1;7;1;7;452
27745;14;1;2021;6;14;3;3;1;4;5;3;3;3;2;1;3;572
27745;17;1;2021;6;14;3;1;1;2;4;1;1;2;2;1;5;506
27745;18;1;2021;6;14;3;4;3;7;4;1;1;1;7;1;7;784
27745;24;1;2021;6;14;3;2;2;4;1;2;2;1;2;6; ;724
27745;29;1;2021;6;14;3;1;1;2;4;2;1;1;2;1;3;525
27745;31;1;2021;6;14;3;2;4;6;4;6;5;1;2;1;3;564
27745;35;1;2021;6;14;3;1;2;3;4;2;1;1;2;1;7;603
27745;36;1;2021;6;14;3;3;2;5;4;2;1;1;2;1;5;1068
27745;44;1;2021;6;14;3;3;1;4;1;2;2;1;2;1;7;566
27845;2;1;2021;6;14;3;1;2;3;2;2;1;2;6;1;5;317
27845;5;1;2021;6;14;3;4;1;5;4;3;2;1;3;1;3;541
27845;10;1;2021;6;14;3;4;1;5;5;2;2;1;7;1;5;596
27845;13;1;2021;6;14;3;5;3;8;5;5;4;1;3;1;2;533
27845;15;1;2021;6;14;3;2;2;4;5;2;2;3;3;1;6;388
27845;17;1;2021;6;14;3;3;2;5;4;3;2;2;3;1;5;497
27845;24;1;2021;6;14;3;1;1;2;5;2;1;2;3;1;2;432
27845;28;1;2021;6;14;3;2;3;5;5;3;2;2;3;1;2;507
27845;30;1;2021;6;14;3;1;1;2;4;2;1;4;6;1;3;332
27845;33;1;2021;6;14;3;3;4;7;4;4;4;1;6;1;3;416
27872;8;1;2021;1;14;2;1;1;2;5;3;2;2;2;1;2;571
27872;10;1;2021;1;14;2;0;1;1;2;3;1;2;2;1;2;244
27872;19;1;2021;1;14;2;1;3;4;5;4;2;2;3;1;2;618
27872;25;1;2021;1;14;2;2;2;4;5;4;3;2;2;1;2;701
27872;27;1;2021;1;14;2;2;2;4;5;5;3;2;4;1;2;505
27872;30;1;2021;1;14;2;1;1;2;5;2;1;4;2;1;2;1213
27872;43;1;2021;1;14;2;2;1;3;5;4;3;2;2;1;2;1109
27969;6;1;2021;1;14;2;1;2;3;5;3;2;2;2;1;2;498
27969;17;1;2021;1;14;2;1;2;3;5;1;1;2;3;1;2;481
27969;30;1;2021;1;14;2;2;4;6;5;5;3;2;3;1;2;418
27969;36;1;2021;1;14;2;2;1;3;5;3;2;2;3;1;2;589
27969;41;1;2021;1;14;2;2;1;3;5;3;2;2;3;1;2;879
27969;46;1;2021;1;14;2;1;1;2;5;3;3;1;2;1;2;255
27969;55;1;2021;1;14;2;2;3;5;5;4;3;2;3;1;2;615
27969;70;1;2021;1;14;2;2;1;3;5;3;2;2;5;1;2;816
28027;4;1;2021;6;14;3;2;2;4;4;3;2;1;2;1;3;445
28027;5;1;2021;6;14;3;3;2;5;5;2;2;2;2;1;3;427
28027;7;1;2021;6;14;3;2;1;3;4;2;1;1;2;1;5;461
28027;14;1;2021;6;14;3;1;1;2;4;2;1;1;2;1;7;252
28027;15;1;2021;6;14;3;1;2;3;5;4;2;1;2;1;3;232
28027;16;1;2021;6;14;3;2;2;4;4;3;2;4;2;1;3;477
28027;19;1;2021;6;14;3;1;1;2;5;4;1;1;2;1;3;267
28027;25;1;2021;6;14;3;2;1;3;5;2;1;1;2;1;3;544
28027;27;1;2021;6;14;3;2;1;3;4;3;2;4;2;1;2;572
28027;29;1;2021;6;14;3;1;1;2;5;3;2;4;2;1;2;343
28084;1;1;2021;6;14;3;3;2;5;4;4;3;1;2;1;7;556
28084;9;1;2021;6;14;3;2;1;3;4;3;2;1;2;1;3;425
28084;14;1;2021;6;14;3;1;1;2;5;1;1;1;2;1;3;338
28084;15;1;2021;6;14;3;1;3;4;4;3;2;4;2;1;3;388
28084;23;1;2021;6;14;3;2;1;3;4;2;1;1;2;1;5;491
28084;24;1;2021;6;14;3;2;5;7;4;3;2;1;2;1;3;420
28084;25;1;2021;6;14;3;1;2;3;1;2;1;1;2;1;5;467
28084;28;1;2021;6;14;3;2;2;4;4;2;2;1;2;1;7;501
28084;33;1;2021;6;14;3;3;3;6;4;4;4;4;2;1;2;541
28084;34;1;2021;6;14;3;0;4;4;4;1;1;1;2;6; ;369
28211;4;1;2021;1;15;2;3;3;6;5;4;2;2;2;1;2;770
28211;8;1;2021;1;15;2;3;4;7;5;4;3;2;4;1;2;920
28211;16;1;2021;1;15;2;4;1;5;5;5;3;2;4;1;2;1333
28211;19;1;2021;1;15;2;2;3;5;5;6;4;2;2;1;2;694
28211;29;1;2021;1;15;2;2;2;4;5;4;2;2;3;1;2;861
28211;34;1;2021;1;15;2;2;2;4;5;5;3;2;4;1;2;1084
28211;42;1;2021;1;15;2;1;2;3;5;3;2;2;4;1;2;650
28211;47;1;2021;1;15;2;0;2;2;5;1;1;2;2;1;2;718
28211;48;1;2021;1;15;2;1;2;3;5;6;4;4;4;1;2;885
28224;8;1;2021;6;15;3;0;4;4;4;3;3;2;2;1;3;343
28224;11;1;2021;6;15;3;2;3;5;5;4;3;4;2;1;3;597
28224;15;1;2021;6;15;3;1;1;2;5;3;2;2;2;1;2;539
28224;28;1;2021;6;15;3;2;1;3;5;5;3;2;2;1;2;334
28224;36;1;2021;6;15;3;0;1;1;5;3;1;4;2;1;2;607
28224;39;1;2021;6;15;3;2;1;3;4;2;1;2;2;1;2;765
28224;40;1;2021;6;15;3;3;2;5;4;4;4;2;2;1;2;600
28224;42;1;2021;6;15;3;0;1;1;5;4;2;2;2;1;2;242
28224;43;1;2021;6;15;3;1;2;3;5;3;3;2;2;1;2;507
28381;2;1;2021;1;15;2;2;1;3;4;2;1;2;1;1;1;1722
28381;13;1;2021;1;15;2;2;3;5;5;7;5;2;1;1;1;1242
28381;26;1;2021;1;15;2;2;4;6;5;7;4;2;1;1;1;993
28381;34;1;2021;1;15;2;2;3;5;5;6;4;4;1;1;1;1004
28381;37;1;2021;1;15;2;1;2;3;5;11;2;2;1;1;1;781
28381;42;1;2021;1;15;2;0;2;2;5;3;1;3;1;1;1;661
28381;43;1;2021;1;15;2;1;2;3;4;3;2;3;1;1;1;731
28381;50;1;2021;1;15;2;2;3;5;5;5;3;4;1;1;1;1262
28441;4;1;2021;6;15;3;0;2;2;4;3;2;2;4;1;2;406
28441;7;1;2021;6;15;3;2;1;3;4;4;2;2;4;1;2;433
28441;14;1;2021;6;15;3;1;2;3;5;4;2;2;4;1;2;331
28441;16;1;2021;6;15;3;2;2;4;3;2;2;3;3;1;6;319
28441;21;1;2021;6;15;3;3;3;6;4;2;2;4;4;1;2;535
28441;29;1;2021;6;15;3;1;2;3;5;3;2;4;1;1;2;338
28441;33;1;2021;6;15;3;0;1;1;4;1;1;2;4;1;2;240
28441;34;1;2021;6;15;3;1;3;4;4;2;1;4;4;1;2;430
28441;35;1;2021;6;15;3;3;5;8;5;2;2;3;4;1;2;446
28524;1;1;2021;6;15;3;3;3;6;4;2;2;1;9;1;2;375
28524;2;1;2021;6;15;3;4;2;6;4;2;1;1;10;1;2;438
28524;3;1;2021;6;15;3;1;3;4;4;2;2;1;10;1;2;274
