UPM;NVIVI;NHOGA;L02;ANIO;AREA;DPTOV;ESTGEO;P102;P104;P105;P106D;P106M;P106A;ED302;ED303;ED304;ED305;A402;A403;A406;A407;E408A;E408B;E408C;E408D;E408E;E408F;E408FC;E408G;E408H;E408I;E408J;E408K;E408L;E408T;A404;A405;anio_estudio;FEX
23502;40;1;4;2021;1;11;1;3;6;28;3;6;1993;1;1;2;13;6;8; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;14;444
23502;40;1;5;2021;1;11;1;3;6;26;27;5;1995;1;1;5;17;1; ;2; ;2300000;0;0;0;0;0; ;0;0;0;0;0;0;2300000;1;8;17;444
23502;40;1;6;2021;1;11;1;5;1;8;31;7;2013;1;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;444
23502;49;1;1;2021;1;11;1;1;1;60;14;9;1961;6;6;0;1;1; ;4; ;1040000;1680000;0;0;0;0; ;0;0;0;0;0;0;2720000;6;1;0;538
23502;49;1;2;2021;1;11;1;2;6;67;18;10;1954;6;6;0;1;1; ;5; ;0;0;0;0;0;0; ;0;550000;0;0;0;0;550000;6;1;0;538
23502;49;1;3;2021;1;11;1;3;6;35;16;6;1986;1;1;1;6;1; ;2; ;800000;360000;0;0;0;0; ;0;0;0;0;0;0;1160000;9;8;10;538
23502;49;1;4;2021;1;11;1;5;1;21;27;1;2000;1;1;9;5;6;7;2; ;1400000;0;0;0;0;0; ;0;0;0;0;0;0;1400000;7;5;9;538
23502;49;1;5;2021;1;11;1;5;1;14;10;10;2007;1;1;6;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;538
23502;49;1;6;2021;1;11;1;5;1;9;8;10;2012;1;1;2;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;538
23502;50;1;1;2021;1;11;1;1;1;32;8;12;1989;1;1;5;17;1; ;1; ;4100000;600000;0;0;0;0; ;0;0;0;0;0;0;4700000;2;8;17;588
23502;50;1;2;2021;1;11;1;2;6;36;16;3;1985;1;1;4;17;1; ;1; ;5000000;0;0;0;0;0; ;0;0;0;0;0;0;5000000;2;8;16;588
23502;50;1;3;2021;1;11;1;3;6;0;13;9;2021; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;588
23603;2;1;1;2021;1;11;1;1;6;25;22;7;1996;1;1;4;17;6;8; ;1;3000000;0;0;0;0;0; ;0;0;0;0;0;0;3000000; ; ;16;835
23603;2;1;2;2021;1;11;1;9;6;39;29;6;1982;1;1;1;6;6;11; ;1;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;10;835
23603;2;1;3;2021;1;11;1;7;6;55;11;3;1966;1;1;4;4;6;11; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;4;835
23603;2;1;4;2021;1;11;1;9;6;18;7;3;2003;1;1;3;6;6;8; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;12;835
23603;2;1;5;2021;1;11;1;9;6;16;24;9;2005;1;1;2;6;6;9; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;11;835
23603;2;1;6;2021;1;11;1;9;1;17;8;8;2004;1;1;1;6;6;9; ;6;0;0;0;0;0;0; ;500000;0;0;0;0;0;500000; ; ;10;835
23603;2;1;7;2021;1;11;1;10;1;15;15;7;2006;1;1;7;5;6;9; ;6;0;0;0;0;0;0; ;500000;0;0;0;0;0;500000; ; ;7;835
23603;2;1;8;2021;1;11;1;9;1;37;16;12;1983;6;1;1;3;6;12; ;6;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;1;835
23603;9;1;1;2021;1;11;1;1;1;54;23;7;1967;1;1;3;4;6;10; ;1;0;0;0;0;0;0; ;0;1000000;0;0;0;0;1000000; ; ;3;755
23603;9;1;2;2021;1;11;1;2;6;50;1;9;1971;1;1;6;4;1; ;2; ;1200000;0;0;0;0;0; ;0;0;0;0;0;0;1200000;9;8;6;755
23603;9;1;3;2021;1;11;1;3;1;24;17;4;1997;1;1;3;6;1; ;2; ;2000000;0;0;0;0;0; ;0;0;0;0;0;0;2000000;9;1;12;755
